FECHA,PROGRESIVA,PIEZOMETRO,COTA_RIO_(M.S.N.M),LECTURA_CUERDA_VIBRANTE,TEMPERATURA_(°C),MCA_1_(FACTOR_G),MCA_2_(FACTOR_G_Y_K),COTA_NF,PRECIPITACIONES_(MM)
30/11/2021,0+950,PE 8,115.981,8966.58,10.0,-0.35079090000000784,-0.31741590000000786,SIN NF,0.6
03/12/2021,0+950,PE 8,116.068,8962.34,10.0,-0.23575970000001378,-0.2023847000000138,SIN NF,
11/12/2021,0+950,PE 8,,8963.68,10.3,-0.2721139000000177,-0.24074140000001776,SIN NF,
19/01/2022,0+950,PE 8,117.333,8960.35,10.3,-0.18177100000001972,-0.15039850000001972,SIN NF,6.1
27/01/2022,0+950,PE 8,,8963.68,10.3,-0.2721139000000177,-0.24074140000001776,SIN NF,
11/02/2022,0+950,PE 8,117.602,8963.77,10.3,-0.2745556000000217,-0.2431831000000217,SIN NF,1.8
02/03/2022,0+950,PE 8,117.164,8968.4,10.2,-0.40016749999999995,-0.36812749999999994,SIN NF,21.1
09/03/2022,0+950,PE 8,117.109,8967.06,10.2,-0.363813299999996,-0.331773299999996,SIN NF,
18/03/2022,0+950,PE 8,117.075,8960.35,10.2,-0.18177100000001972,-0.14973100000001974,SIN NF,
25/03/2022,0+950,PE 8,117.031,8971.73,10.2,-0.49051039999999796,-0.45847039999999795,SIN NF,
03/04/2022,0+950,PE 8,117.031,8968.83,10.2,-0.41183340000000784,-0.37979340000000783,SIN NF,22.4
10/04/2022,0+950,PE 8,116.875,8964.59,10.2,-0.2968022000000138,-0.26476220000001377,SIN NF,
17/04/2022,0+950,PE 8,116.697,8967.49,10.2,-0.37547920000000395,-0.3434392000000039,SIN NF,0.0
25/04/2022,0+950,PE 8,,8972.65,10.2,-0.51547,-0.48342999999999997,SIN NF,
30/04/2022,0+950,PE 8,116.404,8963.25,10.2,-0.26044800000000984,-0.22840800000000985,SIN NF,12.3
09/05/2022,0+950,PE 8,116.254,8966.36,10.2,-0.34482230000002567,-0.31278230000002566,SIN NF,9.8
17/05/2022,0+950,PE 8,116.171,8961.21,10.2,-0.20510279999998615,-0.17306279999998617,SIN NF,
23/05/2022,0+950,PE 8,116.171,8969.96,10.2,-0.4424902999999861,-0.4104502999999861,SIN NF,
30/05/2022,0+950,PE 8,115.942,8961.42,10.2,-0.21080010000001184,-0.17876010000001183,SIN NF,0.0
09/06/2022,0+950,PE 8,115.747,8961.21,10.2,-0.20510279999998615,-0.17306279999998617,SIN NF,
16/06/2022,0+950,PE 8,115.555,8970.82,10.2,-0.46582210000000196,-0.43378210000000195,SIN NF,2.5
23/06/2022,0+950,PE 8,115.387,8960.57,10.2,-0.18773960000000198,-0.15569960000000196,SIN NF,
01/07/2022,0+950,PE 8,115.304,8968.13,10.2,-0.3928423999999881,-0.3608023999999881,SIN NF,4.2
09/07/2022,0+950,PE 8,115.108,8971.73,10.2,-0.49051039999999796,-0.45847039999999795,SIN NF,
17/07/2022,0+950,PE 8,,8971.09,10.1,-0.47314720000001376,-0.4404397000000138,SIN NF,1.0
28/07/2022,0+950,PE 8,114.667,8968.83,10.1,-0.41183340000000784,-0.37912590000000784,SIN NF,0.3
05/08/2022,0+950,PE 8,114.191,8960.78,10.1,-0.19343690000002764,-0.1607294000000276,SIN NF,
13/08/2022,0+950,PE 8,114.139,8974.85,10.1,-0.5751560000000198,-0.5424485000000198,SIN NF,3.1
19/08/2022,0+950,PE 8,114.136,8967.71,10.1,-0.3814477999999862,-0.3487402999999862,SIN NF,8.6
29/08/2022,0+950,PE 8,,8966.15,10.1,-0.33912499999999995,-0.30641749999999995,SIN NF,
01/03/2023,0+950,PE 8,116.755,8969.75,10.0,-0.43679300000000987,-0.4034180000000099,SIN NF,23.5
10/03/2023,0+950,PE 8,,8971.73,10.0,-0.49051039999999796,-0.45713539999999797,SIN NF,
18/03/2023,0+950,PE 8,116.743,8963.89,10.0,-0.2778111999999941,-0.24443619999999408,SIN NF,
26/03/2023,0+950,PE 8,116.526,8966.79,10.0,-0.35648820000003356,-0.3231132000000336,SIN NF,1.6
02/04/2023,0+950,PE 8,116.536,8965.72,10.0,-0.3274590999999921,-0.29408409999999213,SIN NF,
09/04/2023,0+950,PE 8,116.374,8965.24,10.0,-0.31443670000000395,-0.28106170000000397,SIN NF,
15/04/2023,0+950,PE 8,116.266,8963.03,10.0,-0.2544794000000276,-0.22110440000002762,SIN NF,
23/04/2023,0+950,PE 8,116.266,8966.79,10.0,-0.35648820000003356,-0.3231132000000336,SIN NF,6.5
09/05/2023,0+950,PE 8,115.969,8961.21,10.0,-0.20510279999998615,-0.17172779999998616,SIN NF,
27/05/2023,0+950,PE 8,115.73,8964.81,10.0,-0.302770799999996,-0.269395799999996,SIN NF,13.8
07/06/2023,0+950,PE 8,115.647,8970.61,10.0,-0.46012480000002565,-0.42674980000002566,SIN NF,
14/06/2023,0+950,PE 8,,8966.36,10.0,-0.34482230000002567,-0.3114473000000257,SIN NF,
23/06/2023,0+950,PE 8,115.565,8970.39,10.0,-0.45415619999999407,-0.4207811999999941,SIN NF,
30/06/2023,0+950,PE 8,115.354,8967.49,10.0,-0.37547920000000395,-0.34210420000000397,SIN NF,25.4
08/07/2023,0+950,PE 8,115.156,8963.03,10.1,-0.2544794000000276,-0.2217719000000276,SIN NF,
14/07/2023,0+950,PE 8,115.008,8965.02,10.0,-0.30846810000002167,-0.27509310000002174,SIN NF,
29/07/2023,0+950,PE 8,114.831,8978.46,10.0,-0.6730952999999862,-0.6397202999999861,SIN NF,
06/08/2023,0+950,PE 8,114.831,8964.38,10.0,-0.2911048999999881,-0.25772989999998813,SIN NF,
14/08/2023,0+950,PE 8,114.629,8971.73,10.0,-0.49051039999999796,-0.45713539999999797,SIN NF,
23/08/2023,0+950,PE 8,114.391,8970.61,10.0,-0.46012480000002565,-0.42674980000002566,SIN NF,3.8
04/09/2023,0+950,PE 8,114.309,8962.91,10.0,-0.2512238000000059,-0.21784880000000592,SIN NF,
09/09/2023,0+950,PE 8,114.221,8969.05,10.0,-0.4178019999999901,-0.38442699999999014,SIN NF,
15/09/2023,0+950,PE 8,114.221,8974.64,10.0,-0.569458699999994,-0.5360836999999941,SIN NF,
24/09/2023,0+950,PE 8,114.131,8964.59,10.0,-0.2968022000000138,-0.2634272000000138,SIN NF,22.1
01/10/2023,0+950,PE 8,114.069,8970.18,10.0,-0.44845890000001776,-0.41508390000001777,SIN NF,
09/10/2023,0+950,PE 8,114.1,8972.16,10.0,-0.5021763000000059,-0.4688013000000059,SIN NF,
16/10/2023,0+950,PE 8,114.18,8964.81,10.0,-0.302770799999996,-0.269395799999996,SIN NF,0.8
29/10/2023,0+950,PE 8,114.254,8972.86,10.0,-0.5211673000000255,-0.4877923000000256,SIN NF,5.6
03/11/2023,0+950,PE 8,114.306,8967.49,10.0,-0.37547920000000395,-0.34210420000000397,SIN NF,
10/11/2023,0+950,PE 8,114.306,8974.42,10.0,-0.5634901000000119,-0.5301151000000118,SIN NF,
17/11/2023,0+950,PE 8,114.328,8976.9,10.0,-0.6307725,-0.5973974999999999,SIN NF,5.5
27/01/2019,0+950,PE 9,,8927.43,14.8,-0.273650400000004,-0.26920740000000404,SIN NF,
08/02/2019,0+950,PE 9,,8919.99,14.1,-0.06674399999998988,-0.051933999999989884,SIN NF,
25/03/2019,0+950,PE 9,,8918.02,13.4,-0.011958300000008094,0.013218699999991899,120.9880417,
31/03/2019,0+950,PE 9,,8925.1,13.3,-0.20885310000000606,-0.18219510000000608,SIN NF,
07/04/2019,0+950,PE 9,,8922.44,13.3,-0.13487850000001012,-0.10822050000001014,SIN NF,
11/04/2019,0+950,PE 9,,8922.01,13.2,-0.12292020000000202,-0.09478120000000201,SIN NF,
15/04/2019,0+950,PE 9,,8926.44,13.2,-0.2461185000000101,-0.21797950000001007,SIN NF,
19/04/2019,0+950,PE 9,,8924.46,13.2,-0.19105469999997166,-0.16291569999997166,SIN NF,
26/04/2019,0+950,PE 9,,8926.44,13.2,-0.2461185000000101,-0.21797950000001007,SIN NF,
29/04/2019,0+950,PE 9,,8924.89,13.1,-0.20301299999997977,-0.17339299999997979,SIN NF,
03/05/2019,0+950,PE 9,117.567,8924.46,13.0,-0.19105469999997166,-0.15995369999997167,SIN NF,
07/05/2019,0+950,PE 9,117.493,8922.65,13.0,-0.14071859999998584,-0.10961759999998585,SIN NF,
11/05/2019,0+950,PE 9,,8927.99,13.0,-0.2892239999999899,-0.2581229999999899,SIN NF,
13/05/2019,0+950,PE 9,,8924.25,13.0,-0.18521459999999595,-0.15411359999999594,SIN NF,
16/05/2019,0+950,PE 9,,8929.8,12.9,-0.3395600999999757,-0.30697809999997566,SIN NF,
20/05/2019,0+950,PE 9,,8921.8,12.9,-0.1170800999999757,-0.08449809999997572,SIN NF,
24/05/2019,0+950,PE 9,117.348,8929.59,12.9,-0.33371999999999996,-0.301138,SIN NF,
27/05/2019,0+950,PE 9,,8926.44,12.8,-0.2461185000000101,-0.2120555000000101,SIN NF,
31/05/2019,0+950,PE 9,117.298,8924.68,12.8,-0.19717290000000406,-0.16310990000000408,SIN NF,
04/06/2019,0+950,PE 9,,8933.32,12.8,-0.4374512999999879,-0.4033882999999879,SIN NF,
08/06/2019,0+950,PE 9,,8932.9,12.7,-0.42577109999998575,-0.3902270999999857,SIN NF,
10/06/2019,0+950,PE 9,,8927.34,12.7,-0.2711475,-0.23560349999999994,SIN NF,
14/06/2019,0+950,PE 9,,8918.35,12.7,-0.02113560000000607,0.014408399999993937,120.97886439999999,
17/06/2019,0+950,PE 9,,8923.56,12.7,-0.16602569999998176,-0.13048169999998177,SIN NF,
21/06/2019,0+950,PE 9,,8931.56,12.6,-0.3885056999999818,-0.35148069999998177,SIN NF,
24/06/2019,0+950,PE 9,116.701,8930.44,12.6,-0.35735850000001007,-0.3203335000000101,SIN NF,0.5
28/06/2019,0+950,PE 9,,8925.8,12.6,-0.2283200999999757,-0.1912950999999757,SIN NF,1.3
01/07/2019,0+950,PE 9,,8930.65,12.6,-0.3631985999999858,-0.3261735999999858,SIN NF,0.5
06/07/2019,0+950,PE 9,,8923.98,12.5,-0.17770589999998382,-0.1391998999999838,SIN NF,0.3
08/07/2019,0+950,PE 9,,8925.1,12.5,-0.20885310000000606,-0.17034710000000605,SIN NF,0.0
13/07/2019,0+950,PE 9,116.354,8927.99,12.5,-0.2892239999999899,-0.2507179999999899,SIN NF,1.3
15/07/2019,0+950,PE 9,,8931.56,12.4,-0.3885056999999818,-0.34851869999998175,SIN NF,0.3
19/07/2019,0+950,PE 9,116.255,8933.32,12.4,-0.4374512999999879,-0.39746429999998784,SIN NF,0.3
22/07/2019,0+950,PE 9,,8926.65,12.4,-0.2519585999999858,-0.21197159999998583,SIN NF,0.0
26/07/2019,0+950,PE 9,115.983,8926.44,12.4,-0.2461185000000101,-0.20613150000001007,SIN NF,0.0
29/07/2019,0+950,PE 9,115.915,8925.8,12.4,-0.2283200999999757,-0.18833309999997572,SIN NF,1.3
02/08/2019,0+950,PE 9,115.862,8923.35,12.3,-0.16018560000000606,-0.11871760000000606,SIN NF,1.5
05/08/2019,0+950,PE 9,,8929.11,12.3,-0.3203712000000121,-0.2789032000000121,SIN NF,0.0
09/08/2019,0+950,PE 9,,8923.35,12.3,-0.16018560000000606,-0.11871760000000606,SIN NF,0.0
12/08/2019,0+950,PE 9,115.68,8917.8,12.3,-0.005840099999975718,0.03562790000002427,120.99415990000003,0.0
16/08/2019,0+950,PE 9,,8924.89,12.2,-0.20301299999997977,-0.16006399999997978,SIN NF,0.0
19/08/2019,0+950,PE 9,,8919.35,12.2,-0.04894560000000607,-0.005996600000006066,SIN NF,0.0
23/08/2019,0+950,PE 9,115.507,8925.58,12.2,-0.22220189999999393,-0.17925289999999391,SIN NF,1.5
26/08/2019,0+950,PE 9,,8929.32,12.2,-0.3262112999999878,-0.2832622999999878,SIN NF,0.8
30/08/2019,0+950,PE 9,115.318,8926.22,12.1,-0.24000029999997774,-0.19557029999997777,SIN NF,0.0
03/09/2019,0+950,PE 9,115.167,8918.44,12.1,-0.023638500000010117,0.020791499999989884,120.9763615,0.3
07/09/2019,0+950,PE 9,,8923.13,12.1,-0.15406739999997368,-0.1096373999999737,SIN NF,0.0
11/09/2019,0+950,PE 9,,8928.47,12.1,-0.3025727999999777,-0.25814279999997775,SIN NF,0.0
15/09/2019,0+950,PE 9,,8926.22,12.0,-0.24000029999997774,-0.19408929999997776,SIN NF,0.3
20/09/2019,0+950,PE 9,,8932.25,12.0,-0.4076945999999959,-0.3617835999999959,SIN NF,18.8
27/09/2019,0+950,PE 9,,8928.25,12.0,-0.29645459999999596,-0.2505435999999959,SIN NF,0.0
30/09/2019,0+950,PE 9,,8928.25,12.2,-0.29645459999999596,-0.2535055999999959,SIN NF,0.0
04/10/2019,0+950,PE 9,114.958,8926.44,11.9,-0.2461185000000101,-0.19872650000001008,SIN NF,0.0
08/10/2019,0+950,PE 9,,8927.34,11.9,-0.2711475,-0.22375549999999997,SIN NF,0.0
12/10/2019,0+950,PE 9,,8926.65,11.9,-0.2519585999999858,-0.20456659999998583,SIN NF,0.3
17/10/2019,0+950,PE 9,,8926.22,11.8,-0.24000029999997774,-0.19112729999997777,SIN NF,0.0
21/10/2019,0+950,PE 9,,8924.46,11.8,-0.19105469999997166,-0.14218169999997168,SIN NF,0.0
24/10/2019,0+950,PE 9,,8928.25,11.8,-0.29645459999999596,-0.24758159999999596,SIN NF,0.0
28/10/2019,0+950,PE 9,,8930.23,11.8,-0.3515183999999838,-0.30264539999998386,SIN NF,0.0
01/11/2019,0+950,PE 9,,8928.68,11.8,-0.30841290000000404,-0.2595399000000041,SIN NF,0.0
04/11/2019,0+950,PE 9,,8932.9,11.8,-0.42577109999998575,-0.3768980999999858,SIN NF,0.0
09/11/2019,0+950,PE 9,115.173,8921.11,11.7,-0.09789120000001214,-0.04753720000001214,SIN NF,0.3
13/11/2019,0+950,PE 9,115.173,8928.25,11.7,-0.29645459999999596,-0.24610059999999592,SIN NF,0.8
17/11/2019,0+950,PE 9,,8935.14,11.7,-0.4880654999999797,-0.4377114999999797,SIN NF,10.7
20/11/2019,0+950,PE 9,,8927.99,11.7,-0.2892239999999899,-0.2388699999999899,SIN NF,4.8
25/11/2019,0+950,PE 9,,8931.13,11.7,-0.37654739999997366,-0.32619339999997365,SIN NF,9.1
29/11/2019,0+950,PE 9,115.728,8929.59,11.6,-0.33371999999999996,-0.281885,SIN NF,1.3
03/12/2019,0+950,PE 9,115.803,8922.65,11.6,-0.14071859999998584,-0.08888359999998584,SIN NF,5.3
07/12/2019,0+950,PE 9,,8926.01,11.6,-0.23416020000000204,-0.18232520000000205,SIN NF,0.0
11/12/2019,0+950,PE 9,116.171,8927.13,11.5,-0.26530739999997366,-0.21199139999997368,SIN NF,12.2
14/12/2019,0+950,PE 9,116.31,8929.32,11.5,-0.3262112999999878,-0.27289529999998785,SIN NF,1.0
18/12/2019,0+950,PE 9,,8934.44,11.5,-0.4685985000000101,-0.4152825000000101,SIN NF,0.0
04/01/2020,0+950,PE 9,,8926.92,11.4,-0.25946729999999796,-0.20467029999999797,SIN NF,0.0
09/01/2020,0+950,PE 9,,8930.92,11.4,-0.37070729999999796,-0.315910299999998,SIN NF,0.0
13/01/2020,0+950,PE 9,117.135,8926.22,11.4,-0.24000029999997774,-0.18520329999997776,SIN NF,1.8
17/01/2020,0+950,PE 9,,8929.59,11.4,-0.33371999999999996,-0.27892300000000003,SIN NF,0.0
21/01/2020,0+950,PE 9,117.311,8925.58,11.3,-0.22220189999999393,-0.16592389999999396,SIN NF,0.0
25/01/2020,0+950,PE 9,,8929.11,11.3,-0.3203712000000121,-0.26409320000001213,SIN NF,2.3
29/01/2020,0+950,PE 9,117.528,8926.92,11.3,-0.25946729999999796,-0.203189299999998,SIN NF,1.0
02/02/2020,0+950,PE 9,,8930.23,11.3,-0.3515183999999838,-0.2952403999999838,SIN NF,0.3
06/02/2020,0+950,PE 9,117.669,8921.32,11.2,-0.10373129999998786,-0.04597229999998786,SIN NF,0.0
10/02/2020,0+950,PE 9,,8923.35,11.2,-0.16018560000000606,-0.10242660000000606,SIN NF,0.5
14/02/2020,0+950,PE 9,,8932.9,11.2,-0.42577109999998575,-0.36801209999998574,SIN NF,0.0
19/02/2020,0+950,PE 9,,8931.98,11.2,-0.4001858999999838,-0.34242689999998377,SIN NF,0.5
22/02/2020,0+950,PE 9,,8928.47,11.2,-0.3025727999999777,-0.2448137999999777,SIN NF,0.0
26/02/2020,0+950,PE 9,117.808,8928.89,11.1,-0.31425299999997974,-0.2550129999999798,SIN NF,0.0
01/03/2020,0+950,PE 9,,8927.34,11.1,-0.2711475,-0.21190749999999997,SIN NF,0.0
06/03/2020,0+950,PE 9,,8932.9,11.1,-0.42577109999998575,-0.3665310999999858,SIN NF,0.3
13/03/2020,0+950,PE 9,,8927.99,11.1,-0.2892239999999899,-0.2299839999999899,SIN NF,5.6
22/03/2020,0+950,PE 9,,8930.44,11.0,-0.35735850000001007,-0.2966375000000101,SIN NF,1.0
26/03/2020,0+950,PE 9,,8926.92,11.0,-0.25946729999999796,-0.19874629999999796,SIN NF,0.0
01/04/2020,0+950,PE 9,118.166,8924.68,11.0,-0.19717290000000406,-0.13645190000000407,SIN NF,12.2
10/04/2020,0+950,PE 9,118.117,8928.68,11.0,-0.30841290000000404,-0.24769190000000404,SIN NF,0.0
28/04/2020,0+950,PE 9,117.807,8926.22,10.9,-0.24000029999997774,-0.17779829999997776,SIN NF,1.5
07/05/2020,0+950,PE 9,117.621,8930.01,10.9,-0.34540020000000204,-0.283198200000002,SIN NF,0.6
14/05/2020,0+950,PE 9,117.473,8929.11,10.8,-0.3203712000000121,-0.25668820000001213,SIN NF,2.5999999999999996
22/05/2020,0+950,PE 9,117.286,8928.89,10.8,-0.31425299999997974,-0.2505699999999798,SIN NF,1.3
28/05/2020,0+950,PE 9,,8922.01,10.8,-0.12292020000000202,-0.05923720000000204,SIN NF,0.6
06/06/2020,0+950,PE 9,117.213,8935.14,10.8,-0.4880654999999797,-0.42438249999997973,SIN NF,0.0
12/06/2020,0+950,PE 9,117.205,8933.59,10.8,-0.44495999999999997,-0.381277,SIN NF,0.0
16/06/2020,0+950,PE 9,,8928.68,10.7,-0.30841290000000404,-0.24324890000000401,SIN NF,0.0
24/06/2020,0+950,PE 9,115.995,8926.92,10.7,-0.25946729999999796,-0.19430329999999796,SIN NF,0.0
03/07/2020,0+950,PE 9,,8923.56,10.7,-0.16602569999998176,-0.10086169999998176,SIN NF,0.0
10/07/2020,0+950,PE 9,115.826,8934.66,10.7,-0.47471669999999183,-0.40955269999999183,SIN NF,0.6
21/07/2020,0+950,PE 9,115.69,8918.02,10.6,-0.011958300000008094,0.05468669999999191,120.9880417,12.0
28/07/2020,0+950,PE 9,115.268,8924.68,10.6,-0.19717290000000406,-0.13052790000000405,SIN NF,0.0
03/08/2020,0+950,PE 9,,8931.13,10.6,-0.37654739999997366,-0.3099023999999737,SIN NF,0.0
14/08/2020,0+950,PE 9,,8933.11,10.6,-0.4316112000000121,-0.3649662000000121,SIN NF,2.8
24/08/2020,0+950,PE 9,,8924.68,10.6,-0.19717290000000406,-0.13052790000000405,SIN NF,1.5
30/08/2020,0+950,PE 9,,8924.68,10.6,-0.19717290000000406,-0.13052790000000405,SIN NF,0.0
07/09/2020,0+950,PE 9,,8929.11,10.5,-0.3203712000000121,-0.2522452000000121,SIN NF,0.0
12/09/2020,0+950,PE 9,,8935.57,10.5,-0.5000237999999878,-0.4318977999999878,SIN NF,1.0
21/09/2020,0+950,PE 9,,8931.56,10.5,-0.3885056999999818,-0.3203796999999818,SIN NF,0.5
25/09/2020,0+950,PE 9,114.013,8927.99,10.5,-0.2892239999999899,-0.22109799999998989,SIN NF,0.0
21/10/2020,0+950,PE 9,114.423,8927.99,10.5,-0.2892239999999899,-0.22109799999998989,SIN NF,0.8
31/10/2020,0+950,PE 9,,8926.44,10.5,-0.2461185000000101,-0.1779925000000101,SIN NF,1.8
02/11/2020,0+950,PE 9,,8927.13,10.3,-0.26530739999997366,-0.1942193999999737,SIN NF,0.0
22/11/2020,0+950,PE 9,114.872,8933.8,10.4,-0.4508000999999757,-0.38119309999997575,SIN NF,0.0
05/12/2020,0+950,PE 9,115.677,8926.65,10.4,-0.2519585999999858,-0.1823515999999858,SIN NF,0.0
24/01/2021,0+950,PE 9,116.424,8934.93,10.4,-0.4822254000000041,-0.41261840000000405,SIN NF,0.0
02/02/2021,0+950,PE 9,117.243,8928.48,10.3,-0.30285089999998377,-0.2317628999999838,SIN NF,0.0
12/02/2021,0+950,PE 9,117.266,8929.32,10.3,-0.3262112999999878,-0.25512329999998784,SIN NF,14.8
19/02/2021,0+950,PE 9,117.468,8929.8,10.3,-0.3395600999999757,-0.26847209999997573,SIN NF,0.0
27/02/2021,0+950,PE 9,117.468,8929.11,10.3,-0.3203712000000121,-0.24928320000001214,SIN NF,1.8
03/03/2021,0+950,PE 9,117.657,8925.1,10.3,-0.20885310000000606,-0.13776510000000608,SIN NF,0.0
16/03/2021,0+950,PE 9,117.843,8923.92,10.3,-0.17603729999999795,-0.104949299999998,SIN NF,0.0
29/03/2021,0+950,PE 9,117.972,8929.32,10.3,-0.3262112999999878,-0.25512329999998784,SIN NF,0.0
05/04/2021,0+950,PE 9,117.866,8925.32,10.3,-0.21497129999998782,-0.14388329999998786,SIN NF,0.0
13/04/2021,0+950,PE 9,117.793,8929.59,10.3,-0.33371999999999996,-0.26263200000000003,SIN NF,0.0
20/04/2021,0+950,PE 9,117.824,8925.32,10.3,-0.21497129999998782,-0.14388329999998786,SIN NF,0.0
26/04/2021,0+950,PE 9,117.721,8931.56,10.3,-0.3885056999999818,-0.3174176999999818,SIN NF,0.0
05/05/2021,0+950,PE 9,117.721,8922.65,10.3,-0.14071859999998584,-0.06963059999998586,SIN NF,0.0
15/05/2021,0+950,PE 9,117.505,8926.22,10.2,-0.24000029999997774,-0.16743129999997772,SIN NF,0.0
26/05/2021,0+950,PE 9,117.394,8930.65,10.2,-0.3631985999999858,-0.2906295999999858,SIN NF,0.0
07/06/2021,0+950,PE 9,116.853,8933.32,10.2,-0.4374512999999879,-0.36488229999998784,SIN NF,0.0
28/06/2021,0+950,PE 9,116.552,8924.89,10.2,-0.20301299999997977,-0.13044399999997974,SIN NF,0.0
16/07/2021,0+950,PE 9,116.446,8929.8,10.2,-0.3395600999999757,-0.26699109999997567,SIN NF,2.1
13/08/2021,0+950,PE 9,115.936,8930.23,10.1,-0.3515183999999838,-0.2774683999999838,SIN NF,0.5
21/08/2021,0+950,PE 9,,8926.22,10.1,-0.24000029999997774,-0.16595029999997776,SIN NF,17.5
28/08/2021,0+950,PE 9,115.14,8931.65,10.1,-0.3910085999999858,-0.3169585999999858,SIN NF,3.4000000000000004
16/09/2021,0+950,PE 9,115.019,8931.56,10.1,-0.3885056999999818,-0.3144556999999818,SIN NF,0.8
27/09/2021,0+950,PE 9,114.781,8929.32,10.1,-0.3262112999999878,-0.2521612999999878,SIN NF,17.6
09/10/2021,0+950,PE 9,114.888,8931.35,10.0,-0.38266560000000605,-0.3071346000000061,SIN NF,0.0
18/10/2021,0+950,PE 9,114.651,8930.23,10.0,-0.3515183999999838,-0.2759873999999838,SIN NF,0.0
31/10/2021,0+950,PE 9,114.736,8923.77,10.0,-0.17186580000000806,-0.09633480000000808,SIN NF,0.3
02/11/2021,0+950,PE 9,115.046,8930.92,10.0,-0.37070729999999796,-0.29517629999999795,SIN NF,0.0
09/11/2021,0+950,PE 9,115.629,8929.11,10.0,-0.3203712000000121,-0.2448402000000121,SIN NF,2.8
17/11/2021,0+950,PE 9,115.744,8931.99,10.0,-0.4004639999999899,-0.32493299999998987,SIN NF,0.0
23/11/2021,0+950,PE 9,115.871,8933.59,10.0,-0.44495999999999997,-0.369429,SIN NF,0.0
30/11/2021,0+950,PE 9,115.981,8930.92,10.0,-0.37070729999999796,-0.29517629999999795,SIN NF,0.6
03/12/2021,0+950,PE 9,116.068,8926.65,10.0,-0.2519585999999858,-0.1764275999999858,SIN NF,
11/12/2021,0+950,PE 9,,8927.77,10.0,-0.28310580000000807,-0.20757480000000808,SIN NF,
19/01/2022,0+950,PE 9,117.333,8924.68,10.0,-0.19717290000000406,-0.12164190000000406,SIN NF,6.1
27/01/2022,0+950,PE 9,,8927.99,10.0,-0.2892239999999899,-0.2136929999999899,SIN NF,
11/02/2022,0+950,PE 9,117.602,8927.34,10.0,-0.2711475,-0.19561649999999997,SIN NF,1.8
02/03/2022,0+950,PE 9,117.164,8932.47,10.0,-0.4138127999999778,-0.33828179999997776,SIN NF,21.1
09/03/2022,0+950,PE 9,117.109,8931.13,9.9,-0.37654739999997366,-0.2995353999999737,SIN NF,
18/03/2022,0+950,PE 9,117.075,8924.46,9.9,-0.19105469999997166,-0.11404269999997166,SIN NF,
25/03/2022,0+950,PE 9,117.031,8935.78,9.9,-0.5058639000000141,-0.42885190000001416,SIN NF,
03/04/2022,0+950,PE 9,117.031,8932.9,9.9,-0.42577109999998575,-0.3487590999999858,SIN NF,22.4
10/04/2022,0+950,PE 9,116.875,8928.68,9.9,-0.30841290000000404,-0.23140090000000405,SIN NF,
17/04/2022,0+950,PE 9,116.697,8931.35,9.9,-0.38266560000000605,-0.3056536000000061,SIN NF,0.0
25/04/2022,0+950,PE 9,,8936.47,9.9,-0.5250527999999777,-0.4480407999999777,SIN NF,
30/04/2022,0+950,PE 9,116.404,8927.34,9.9,-0.2711475,-0.19413549999999996,SIN NF,12.3
09/05/2022,0+950,PE 9,116.254,8930.01,9.9,-0.34540020000000204,-0.268388200000002,SIN NF,9.8
17/05/2022,0+950,PE 9,116.171,8925.1,9.9,-0.20885310000000606,-0.13184110000000604,SIN NF,
23/05/2022,0+950,PE 9,116.171,8934.02,10.0,-0.4569183000000081,-0.3813873000000081,SIN NF,
30/05/2022,0+950,PE 9,115.942,8925.1,9.9,-0.20885310000000606,-0.13184110000000604,SIN NF,0.0
09/06/2022,0+950,PE 9,115.747,8925.52,9.9,-0.2205333000000081,-0.1435213000000081,SIN NF,
16/06/2022,0+950,PE 9,115.555,8934.44,9.9,-0.4685985000000101,-0.39158650000001005,SIN NF,2.5
23/06/2022,0+950,PE 9,115.387,8924.68,9.9,-0.19717290000000406,-0.12016090000000405,SIN NF,
01/07/2022,0+950,PE 9,115.304,8932.25,9.9,-0.4076945999999959,-0.3306825999999959,SIN NF,4.2
09/07/2022,0+950,PE 9,115.108,8935.14,9.9,-0.4880654999999797,-0.41105349999997975,SIN NF,
17/07/2022,0+950,PE 9,,8934.93,9.9,-0.4822254000000041,-0.40521340000000405,SIN NF,1.0
28/07/2022,0+950,PE 9,114.667,8932.47,9.9,-0.4138127999999778,-0.33680079999997775,SIN NF,0.3
05/08/2022,0+950,PE 9,114.191,8924.68,9.9,-0.19717290000000406,-0.12016090000000405,SIN NF,
13/08/2022,0+950,PE 9,114.139,8938.02,9.9,-0.568158300000008,-0.49114630000000803,SIN NF,3.1
19/08/2022,0+950,PE 9,114.136,8931.56,9.9,-0.3885056999999818,-0.3114936999999818,SIN NF,8.6
29/08/2022,0+950,PE 9,,8929.8,9.9,-0.3395600999999757,-0.2625480999999757,SIN NF,
01/03/2023,0+950,PE 9,116.755,8933.11,9.9,-0.4316112000000121,-0.3545992000000121,SIN NF,23.5
10/03/2023,0+950,PE 9,,8935.35,9.9,-0.49390560000000605,-0.4168936000000061,SIN NF,
18/03/2023,0+950,PE 9,116.743,8927.56,9.9,-0.2772656999999818,-0.20025369999998177,SIN NF,
26/03/2023,0+950,PE 9,116.526,8930.23,9.9,-0.3515183999999838,-0.2745063999999838,SIN NF,1.6
