FECHA,MARGEN,PIEZOMETRO,LECTURA_CUERDA_VIBRANTE,TEMPERATURA_(°C),MCA_1_(FACTOR_G),MCA_2_(FACTOR_G_Y_K),COTA_NF,PRECIPITACIONES_(MM)
22/08/2023,MI,PCG-PE2-B1,8601.98,11.2,7.368089399999987,7.415101399999988,169.45708939999997,
24/08/2023,MI,PCG-PE2-B1,8600.71,11.2,7.40337,7.450381999999999,169.49237,3.8
01/09/2023,MI,PCG-PE2-B1,8602.83,11.2,7.344476399999977,7.391488399999978,169.4334764,
08/09/2023,MI,PCG-PE2-B1,8598.19,11.2,7.473375599999961,7.520387599999961,169.56237559999997,
16/09/2023,MI,PCG-PE2-B1,8601.77,11.2,7.373923199999963,7.420935199999963,169.46292319999995,
23/09/2023,MI,PCG-PE2-B1,8596.73,11.2,7.513934399999987,7.560946399999987,169.60293439999998,22.1
01/10/2023,MI,PCG-PE2-B1,8596.33,11.2,7.525046399999977,7.572058399999977,169.61404639999998,
08/10/2023,MI,PCG-PE2-B1,8599.05,11.2,7.449484799999995,7.496496799999995,169.5384848,
16/10/2023,MI,PCG-PE2-B1,8596.53,11.2,7.519490399999956,7.5665023999999566,169.60849039999997,0.8
31/10/2023,MI,PCG-PE2-B1,8594.61,11.2,7.5728279999999595,7.61983999999996,169.66182799999996,5.6
03/11/2023,MI,PCG-PE2-B1,8596.33,11.2,7.525046399999977,7.572058399999977,169.61404639999998,
12/11/2023,MI,PCG-PE2-B1,8597.34,11.2,7.496988599999971,7.544000599999971,169.58598859999998,
20/11/2023,MI,PCG-PE2-B1,8601.57,11.2,7.379479199999983,7.426491199999983,169.4684792,6.5
13/07/2021,MI,PCG-PE1-B1,8848.75,9.3,0.3608684000000079,0.3335174000000079,209.42886840000003,0.0
15/07/2021,MI,PCG-PE1-B1,8849.6,9.3,0.337595399999998,0.310244399999998,209.4055954,2.1
28/07/2021,MI,PCG-PE1-B1,8846.12,9.2,0.43287779999998605,0.4065397999999861,209.5008778,0.0
09/08/2021,MI,PCG-PE1-B1,8848.07,9.2,0.3794868000000159,0.3531488000000159,209.44748680000004,0.0
14/08/2021,MI,PCG-PE1-B1,8850.07,9.2,0.3247268000000159,0.29838880000001594,209.39272680000002,0.5
21/08/2021,MI,PCG-PE1-B1,8848.75,9.2,0.3608684000000079,0.33453040000000794,209.42886840000003,17.5
29/08/2021,MI,PCG-PE1-B1,8851.12,9.2,0.295977799999986,0.26963979999998605,209.3639778,1.3
03/09/2021,MI,PCG-PE1-B1,8850.91,9.2,0.3017276000000119,0.27538960000001195,209.36972760000003,2.1
17/09/2021,MI,PCG-PE1-B1,8852.12,9.2,0.268597799999986,0.242259799999986,209.3365978,0.8
27/09/2021,MI,PCG-PE1-B1,8852.23,9.2,0.2655860000000199,0.2392480000000199,209.33358600000003,17.6
06/10/2021,MI,PCG-PE1-B1,8850.07,9.2,0.3247268000000159,0.29838880000001594,209.39272680000002,0.0
13/10/2021,MI,PCG-PE1-B1,8859.5,9.2,0.06653340000000796,0.040195400000007965,209.1345334,0.0
31/10/2021,MI,PCG-PE1-B1,8845.23,9.2,0.4572460000000199,0.43090800000001994,209.52524600000004,0.3
06/11/2021,MI,PCG-PE1-B1,8852.23,9.2,0.2655860000000199,0.2392480000000199,209.33358600000003,0.0
14/11/2021,MI,PCG-PE1-B1,8857.08,9.2,0.13279300000000996,0.10645500000000996,209.20079300000003,2.8
23/11/2021,MI,PCG-PE1-B1,8855.07,9.2,0.18782680000001595,0.16148880000001595,209.25582680000002,0.0
27/11/2021,MI,PCG-PE1-B1,8849.81,9.2,0.3318456000000219,0.30550760000002186,209.39984560000002,0.6
03/12/2021,MI,PCG-PE1-B1,8848.96,9.2,0.35511860000003187,0.32878060000003184,209.42311860000004,
10/12/2021,MI,PCG-PE1-B1,8849.81,9.2,0.3318456000000219,0.30550760000002186,209.39984560000002,
17/01/2022,MI,PCG-PE1-B1,8846.75,9.2,0.41562840000000795,0.3892904000000079,209.48362840000001,6.1
27/01/2022,MI,PCG-PE1-B1,8848.75,9.2,0.3608684000000079,0.33453040000000794,209.42886840000003,
04/02/2022,MI,PCG-PE1-B1,8847.65,9.2,0.39098640000001794,0.3646484000000179,209.45898640000004,
14/02/2022,MI,PCG-PE1-B1,8855.34,9.2,0.18043420000000396,0.15409620000000399,209.24843420000002,1.8
24/02/2022,MI,PCG-PE1-B1,8854.86,9.2,0.19357659999999202,0.16723859999999202,209.2615766,
05/03/2022,MI,PCG-PE1-B1,8854.44,9.2,0.205076199999994,0.17873819999999402,209.27307620000002,21.1
13/03/2022,MI,PCG-PE1-B1,8852.7,9.2,0.25271739999998805,0.22637939999998802,209.3207174,
21/03/2022,MI,PCG-PE1-B1,8854.65,9.2,0.19932640000001794,0.17298840000001794,209.26732640000003,
30/03/2022,MI,PCG-PE1-B1,8848.49,9.2,0.36798720000001395,0.3416492000000139,209.43598720000003,22.4
06/04/2022,MI,PCG-PE1-B1,8850.07,9.2,0.3247268000000159,0.29838880000001594,209.39272680000002,
14/04/2022,MI,PCG-PE1-B1,8853.34,9.2,0.23519420000000396,0.20885620000000393,209.3031942,0.0
21/04/2022,MI,PCG-PE1-B1,8855.07,9.2,0.18782680000001595,0.16148880000001595,209.25582680000002,
30/04/2022,MI,PCG-PE1-B1,8850.28,9.2,0.31897699999999,0.29263899999999005,209.386977,12.3
06/05/2022,MI,PCG-PE1-B1,8852.23,9.2,0.2655860000000199,0.2392480000000199,209.33358600000003,
13/05/2022,MI,PCG-PE1-B1,8852.02,9.2,0.271335799999996,0.244997799999996,209.33933580000001,9.8
20/05/2022,MI,PCG-PE1-B1,8851.6,9.2,0.282835399999998,0.256497399999998,209.35083540000002,
30/05/2022,MI,PCG-PE1-B1,8848.28,9.2,0.37373699999999,0.34739899999999,209.441737,0.0
06/06/2022,MI,PCG-PE1-B1,8856.87,9.2,0.13854279999998606,0.11220479999998606,209.2065428,
13/06/2022,MI,PCG-PE1-B1,8855.55,9.2,0.17468440000002788,0.14834640000002788,209.24268440000003,2.5
21/06/2022,MI,PCG-PE1-B1,8846.12,9.2,0.43287779999998605,0.4065397999999861,209.5008778,
27/06/2022,MI,PCG-PE1-B1,8856.39,9.2,0.1516852000000239,0.1253472000000239,209.21968520000004,4.2
06/07/2022,MI,PCG-PE1-B1,8856.39,9.2,0.1516852000000239,0.1253472000000239,209.21968520000004,
16/07/2022,MI,PCG-PE1-B1,8854.93,9.2,0.19166,0.165322,209.25966000000003,1.0
22/07/2022,MI,PCG-PE1-B1,8856.18,9.2,0.157435,0.13109700000000002,209.225435,
29/07/2022,MI,PCG-PE1-B1,8855.34,9.2,0.18043420000000396,0.15409620000000399,209.24843420000002,0.3
07/08/2022,MI,PCG-PE1-B1,8845.85,9.2,0.44027039999999795,0.413932399999998,209.50827040000001,3.1
20/08/2022,MI,PCG-PE1-B1,8847.44,9.2,0.39673619999999404,0.370398199999994,209.4647362,8.6
29/08/2022,MI,PCG-PE1-B1,8853.12,9.2,0.24121779999998605,0.21487979999998602,209.3092178,
28/02/2023,MI,PCG-PE1-B1,8854.86,9.2,0.19357659999999202,0.16723859999999202,209.2615766,23.5
10/03/2023,MI,PCG-PE1-B1,8858.61,9.2,0.09090159999999203,0.06456359999999205,209.1589016,
18/03/2023,MI,PCG-PE1-B1,8850.28,9.2,0.31897699999999,0.29263899999999005,209.386977,
26/03/2023,MI,PCG-PE1-B1,8853.12,9.2,0.24121779999998605,0.21487979999998602,209.3092178,
01/04/2023,MI,PCG-PE1-B1,8858.18,9.2,0.10267499999999999,0.076337,209.17067500000002,1.6
08/04/2023,MI,PCG-PE1-B1,8854.02,9.2,0.216575799999996,0.19023779999999602,209.2845758,
14/04/2023,MI,PCG-PE1-B1,8850.28,9.2,0.31897699999999,0.29263899999999005,209.386977,
23/04/2023,MI,PCG-PE1-B1,8854.44,9.2,0.205076199999994,0.17873819999999402,209.27307620000002,6.5
07/05/2023,MI,PCG-PE1-B1,8850.91,9.2,0.3017276000000119,0.27538960000001195,209.36972760000003,
27/05/2023,MI,PCG-PE1-B1,8850.7,9.2,0.307477399999988,0.28113939999998805,209.3754774,13.8
07/06/2023,MI,PCG-PE1-B1,8857.08,9.2,0.13279300000000996,0.10645500000000996,209.20079300000003,
14/06/2023,MI,PCG-PE1-B1,8854.02,9.2,0.216575799999996,0.19023779999999602,209.2845758,
21/06/2023,MI,PCG-PE1-B1,8857.97,9.2,0.1084248000000259,0.08208680000002591,209.17642480000004,
01/07/2023,MI,PCG-PE1-B1,8857.71,9.2,0.11554360000003187,0.08920560000003187,209.18354360000004,25.4
07/07/2023,MI,PCG-PE1-B1,8852.23,9.2,0.2655860000000199,0.2392480000000199,209.33358600000003,
14/07/2023,MI,PCG-PE1-B1,8852.91,9.2,0.24696760000001194,0.22062960000001192,209.31496760000002,
30/07/2023,MI,PCG-PE1-B1,8853.1,9.2,0.241765399999998,0.215427399999998,209.3097654,17.5
06/08/2023,MI,PCG-PE1-B1,8857.71,9.2,0.11554360000003187,0.08920560000003187,209.18354360000004,
16/08/2023,MI,PCG-PE1-B1,8849.39,9.2,0.3433452000000239,0.3170072000000239,209.41134520000003,
22/08/2023,MI,PCG-PE1-B1,8852.56,9.2,0.2565506000000219,0.2302126000000219,209.32455060000004,
24/08/2023,MI,PCG-PE1-B1,8856.66,9.2,0.14429260000001196,0.11795460000001196,209.2122926,3.8
01/09/2023,MI,PCG-PE1-B1,8858.82,9.2,0.08515180000001593,0.05881380000001594,209.15315180000002,
08/09/2023,MI,PCG-PE1-B1,8853.55,9.2,0.2294444000000279,0.2031064000000279,209.29744440000005,
16/09/2023,MI,PCG-PE1-B1,8858.61,9.2,0.09090159999999203,0.06456359999999205,209.1589016,
23/09/2023,MI,PCG-PE1-B1,8853.55,9.2,0.2294444000000279,0.2031064000000279,209.29744440000005,22.1
01/10/2023,MI,PCG-PE1-B1,8850.91,9.2,0.3017276000000119,0.27538960000001195,209.36972760000003,
08/10/2023,MI,PCG-PE1-B1,8859.71,9.2,0.06078360000003187,0.03444560000003188,209.12878360000005,
16/10/2023,MI,PCG-PE1-B1,8853.61,9.2,0.227801599999992,0.201463599999992,209.2958016,0.8
31/10/2023,MI,PCG-PE1-B1,8848.28,9.2,0.37373699999999,0.34739899999999,209.441737,5.6
03/11/2023,MI,PCG-PE1-B1,8854.44,9.2,0.205076199999994,0.17873819999999402,209.27307620000002,
12/11/2023,MI,PCG-PE1-B1,8855.76,9.2,0.168934600000002,0.14259660000000202,209.2369346,
20/11/2023,MI,PCG-PE1-B1,8852.35,9.2,0.262300399999998,0.235962399999998,209.3303004,6.5
06/07/2021,MI,PCG-PE1-B2,8962.12,10.0,-0.11914400000004498,-0.06532400000004497,SIN NF,0.0
16/07/2021,MI,PCG-PE1-B2,8961.21,10.0,-0.09357299999999796,-0.039752999999997964,SIN NF,2.1
28/07/2021,MI,PCG-PE1-B2,8955.42,10.0,0.06912599999997546,0.12294599999997545,171.12212599999998,0.0
09/08/2021,MI,PCG-PE1-B2,8958.1,10.0,-0.006182000000032713,0.04763799999996728,171.04681799999997,0.0
14/08/2021,MI,PCG-PE1-B2,8958.1,10.0,-0.006182000000032713,0.04763799999996728,171.04681799999997,0.5
21/08/2021,MI,PCG-PE1-B2,8958.74,10.0,-0.024166000000016355,0.029653999999983638,171.028834,17.5
29/08/2021,MI,PCG-PE1-B2,8961.91,10.0,-0.11324300000001838,-0.05942300000001839,SIN NF,1.3
03/09/2021,MI,PCG-PE1-B2,8959.87,10.0,-0.05591900000004498,-0.0020990000000449863,SIN NF,2.1
17/09/2021,MI,PCG-PE1-B2,8962.77,10.0,-0.13740900000003475,-0.08358900000003475,SIN NF,0.8
27/09/2021,MI,PCG-PE1-B2,8960.78,10.0,-0.08149000000004089,-0.02767000000004089,SIN NF,17.6
06/10/2021,MI,PCG-PE1-B2,8957.88,10.0,0.0,0.05381999999999999,171.053,0.0
13/10/2021,MI,PCG-PE1-B2,8966.36,10.0,-0.23828800000003886,-0.18446800000003885,SIN NF,0.0
31/10/2021,MI,PCG-PE1-B2,8955.85,10.0,0.057042999999967293,0.11086299999996728,171.11004299999996,0.3
06/11/2021,MI,PCG-PE1-B2,8962.12,10.0,-0.11914400000004498,-0.06532400000004497,SIN NF,0.0
14/11/2021,MI,PCG-PE1-B2,8965.02,10.0,-0.20063400000003476,-0.14681400000003475,SIN NF,2.8
23/11/2021,MI,PCG-PE1-B2,8965.02,10.0,-0.20063400000003476,-0.14681400000003475,SIN NF,0.0
27/11/2021,MI,PCG-PE1-B2,8961.69,10.0,-0.10706100000003681,-0.05324100000003681,SIN NF,0.6
05/12/2021,MI,PCG-PE1-B2,8960.08,10.0,-0.06182000000002044,-0.008000000000020447,SIN NF,
10/12/2021,MI,PCG-PE1-B2,8959.44,10.0,-0.043836000000036804,0.009983999999963192,171.00916399999997,
17/01/2022,MI,PCG-PE1-B2,8958.1,10.0,-0.006182000000032713,0.04763799999996728,171.04681799999997,6.1
27/01/2022,MI,PCG-PE1-B2,8959.23,10.0,-0.037935000000010224,0.015884999999989775,171.015065,
04/02/2022,MI,PCG-PE1-B2,8959.23,10.0,-0.037935000000010224,0.015884999999989775,171.015065,
14/02/2022,MI,PCG-PE1-B2,8965.45,10.0,-0.21271700000004293,-0.15889700000004292,SIN NF,
24/02/2022,MI,PCG-PE1-B2,8962.34,10.0,-0.12532600000002658,-0.07150600000002659,SIN NF,
05/03/2022,MI,PCG-PE1-B2,8964.59,10.0,-0.1885510000000266,-0.13473100000002658,SIN NF,21.1
13/03/2022,MI,PCG-PE1-B2,8959.65,10.0,-0.049737000000012264,0.004082999999987732,171.00326299999998,
21/03/2022,MI,PCG-PE1-B2,8962.55,10.0,-0.13122700000000206,-0.07740700000000206,SIN NF,
30/03/2022,MI,PCG-PE1-B2,8956.33,10.0,0.043554999999979555,0.09737499999997955,171.09655499999997,22.4
06/04/2022,MI,PCG-PE1-B2,8957.88,10.0,0.0,0.05381999999999999,171.053,
14/04/2022,MI,PCG-PE1-B2,8961.42,10.1,-0.09947400000002453,-0.04685000000002453,SIN NF,0.0
21/04/2022,MI,PCG-PE1-B2,8962.77,10.1,-0.13740900000003475,-0.08478500000003475,SIN NF,
30/04/2022,MI,PCG-PE1-B2,8957.67,10.0,0.005900999999975466,0.05972099999997546,171.05890099999996,12.3
06/05/2022,MI,PCG-PE1-B2,8960.08,10.0,-0.06182000000002044,-0.008000000000020447,SIN NF,
13/05/2022,MI,PCG-PE1-B2,8960.08,10.0,-0.06182000000002044,-0.008000000000020447,SIN NF,9.8
20/05/2022,MI,PCG-PE1-B2,8959.23,10.0,-0.037935000000010224,0.015884999999989775,171.015065,
30/05/2022,MI,PCG-PE1-B2,8956.33,10.0,0.043554999999979555,0.09737499999997955,171.09655499999997,0.0
06/06/2022,MI,PCG-PE1-B2,8964.81,10.0,-0.19473300000000818,-0.14091300000000817,SIN NF,
13/06/2022,MI,PCG-PE1-B2,8963.46,10.0,-0.15679799999999794,-0.10297799999999795,SIN NF,2.5
21/06/2022,MI,PCG-PE1-B2,8954.51,10.0,0.09469699999997137,0.1485169999999714,171.14769699999997,
27/06/2022,MI,PCG-PE1-B2,8964.59,10.0,-0.1885510000000266,-0.13473100000002658,SIN NF,4.2
06/07/2022,MI,PCG-PE1-B2,8964.38,10.0,-0.18265,-0.12883,SIN NF,
16/07/2022,MI,PCG-PE1-B2,8960.69,10.0,-0.07896100000003681,-0.025141000000036808,SIN NF,1.0
22/07/2022,MI,PCG-PE1-B2,8964.11,10.0,-0.17506300000003885,-0.12124300000003886,SIN NF,
29/07/2022,MI,PCG-PE1-B2,8963.46,10.0,-0.15679799999999794,-0.10297799999999795,SIN NF,0.3
07/08/2022,MI,PCG-PE1-B2,8954.51,10.0,0.09469699999997137,0.1485169999999714,171.14769699999997,3.1
20/08/2022,MI,PCG-PE1-B2,8956.54,10.0,0.037653999999952975,0.09147399999995297,171.09065399999994,8.6
29/08/2022,MI,PCG-PE1-B2,8961.91,10.0,-0.11324300000001838,-0.05942300000001839,SIN NF,
28/02/2023,MI,PCG-PE1-B2,8961.9,10.0,-0.11296200000001227,-0.05914200000001228,SIN NF,23.5
10/03/2023,MI,PCG-PE1-B2,8968.4,10.0,-0.29561200000001225,-0.24179200000001227,SIN NF,
18/03/2023,MI,PCG-PE1-B2,8960.08,10.0,-0.06182000000002044,-0.008000000000020447,SIN NF,
26/03/2023,MI,PCG-PE1-B2,8965.72,10.0,-0.2203040000000041,-0.1664840000000041,SIN NF,
01/04/2023,MI,PCG-PE1-B2,8968.13,10.0,-0.288025,-0.234205,SIN NF,1.6
08/04/2023,MI,PCG-PE1-B2,8964.11,10.0,-0.17506300000003885,-0.12124300000003886,SIN NF,
14/04/2023,MI,PCG-PE1-B2,8960.57,10.0,-0.07558900000001431,-0.021769000000014322,SIN NF,
23/04/2023,MI,PCG-PE1-B2,8964.11,10.0,-0.17506300000003885,-0.12124300000003886,SIN NF,6.5
07/05/2023,MI,PCG-PE1-B2,8961.21,10.0,-0.09357299999999796,-0.039752999999997964,SIN NF,
27/05/2023,MI,PCG-PE1-B2,8961.0,10.0,-0.08767200000002248,-0.03385200000002249,SIN NF,13.8
07/06/2023,MI,PCG-PE1-B2,8967.71,10.0,-0.27622299999999794,-0.22240299999999796,SIN NF,
14/06/2023,MI,PCG-PE1-B2,8964.38,10.0,-0.18265,-0.12883,SIN NF,
21/06/2023,MI,PCG-PE1-B2,8968.13,10.0,-0.288025,-0.234205,SIN NF,
01/07/2023,MI,PCG-PE1-B2,8968.4,10.0,-0.29561200000001225,-0.24179200000001227,SIN NF,25.4
07/07/2023,MI,PCG-PE1-B2,8962.55,10.0,-0.13122700000000206,-0.07740700000000206,SIN NF,
14/07/2023,MI,PCG-PE1-B2,8963.46,10.0,-0.15679799999999794,-0.10297799999999795,SIN NF,
30/07/2023,MI,PCG-PE1-B2,8963.46,10.0,-0.15679799999999794,-0.10297799999999795,SIN NF,17.5
06/08/2023,MI,PCG-PE1-B2,8968.4,10.0,-0.29561200000001225,-0.24179200000001227,SIN NF,
16/08/2023,MI,PCG-PE1-B2,8960.08,10.0,-0.06182000000002044,-0.008000000000020447,SIN NF,
22/08/2023,MI,PCG-PE1-B2,8972.65,10.0,-0.41503700000001226,-0.3612170000000123,SIN NF,
24/08/2023,MI,PCG-PE1-B2,8967.71,10.0,-0.27622299999999794,-0.22240299999999796,SIN NF,3.8
01/09/2023,MI,PCG-PE1-B2,8969.26,10.0,-0.3197780000000286,-0.2659580000000286,SIN NF,
08/09/2023,MI,PCG-PE1-B2,8964.11,10.0,-0.17506300000003885,-0.12124300000003886,SIN NF,
16/09/2023,MI,PCG-PE1-B2,8969.05,10.0,-0.313877000000002,-0.26005700000000204,SIN NF,
23/09/2023,MI,PCG-PE1-B2,8964.11,10.0,-0.17506300000003885,-0.12124300000003886,SIN NF,22.1
01/10/2023,MI,PCG-PE1-B2,8961.69,10.0,-0.10706100000003681,-0.05324100000003681,SIN NF,
08/10/2023,MI,PCG-PE1-B2,8970.39,10.0,-0.35153100000000614,-0.29771100000000617,SIN NF,
16/10/2023,MI,PCG-PE1-B2,8964.59,10.0,-0.1885510000000266,-0.13473100000002658,SIN NF,0.8
31/10/2023,MI,PCG-PE1-B2,8959.14,10.0,-0.035406000000006134,0.018413999999993866,171.017594,5.6
03/11/2023,MI,PCG-PE1-B2,8965.02,10.0,-0.20063400000003476,-0.14681400000003475,SIN NF,
12/11/2023,MI,PCG-PE1-B2,8967.06,10.0,-0.2579580000000082,-0.20413800000000817,SIN NF,
20/11/2023,MI,PCG-PE1-B2,8973.08,10.0,-0.4271200000000205,-0.3733000000000205,SIN NF,6.5
19/07/2021,MI,PCG-PE1-A1,8896.96,9.4,-0.1513031999999621,-0.0947531999999621,SIN NF,0.0
28/07/2021,MI,PCG-PE1-A1,8892.08,9.5,-0.017542399999984044,0.037876600000015956,163.8724576,0.0
09/08/2021,MI,PCG-PE1-A1,8897.17,9.6,-0.15705929999998802,-0.10277129999998803,SIN NF,0.0
14/08/2021,MI,PCG-PE1-A1,8898.5,9.6,-0.19351459999998605,-0.13922659999998604,SIN NF,0.5
21/08/2021,MI,PCG-PE1-A1,8897.65,9.6,-0.17021609999997606,-0.11592809999997605,SIN NF,17.5
29/08/2021,MI,PCG-PE1-A1,8898.98,9.6,-0.20667139999997405,-0.15238339999997405,SIN NF,1.3
03/09/2021,MI,PCG-PE1-A1,8898.29,9.6,-0.18775850000000996,-0.13347050000000996,SIN NF,2.1
17/09/2021,MI,PCG-PE1-A1,8899.83,9.6,-0.22996989999998405,-0.17568189999998407,SIN NF,0.8
27/09/2021,MI,PCG-PE1-A1,8899.4,9.6,-0.21818359999997605,-0.16389559999997605,SIN NF,17.6
06/10/2021,MI,PCG-PE1-A1,8897.17,9.6,-0.15705929999998802,-0.10277129999998803,SIN NF,0.0
13/10/2021,MI,PCG-PE1-A1,8905.62,9.6,-0.38867380000000795,-0.33438580000000795,SIN NF,0.0
31/10/2021,MI,PCG-PE1-A1,8893.67,9.6,-0.06112429999998803,-0.00683629999998803,SIN NF,0.3
06/11/2021,MI,PCG-PE1-A1,8900.73,9.6,-0.2546388999999741,-0.20035089999997407,SIN NF,0.0
14/11/2021,MI,PCG-PE1-A1,8904.72,9.6,-0.36400479999996804,-0.3097167999999681,SIN NF,2.8
23/11/2021,MI,PCG-PE1-A1,8903.39,9.6,-0.3275494999999701,-0.2732614999999701,SIN NF,0.0
27/11/2021,MI,PCG-PE1-A1,8898.08,9.6,-0.18200239999998402,-0.12771439999998405,SIN NF,0.6
05/12/2021,MI,PCG-PE1-A1,8896.75,9.6,-0.14554709999998605,-0.09125909999998603,SIN NF,
10/12/2021,MI,PCG-PE1-A1,8897.86,9.6,-0.175972200000002,-0.121684200000002,SIN NF,
17/01/2022,MI,PCG-PE1-A1,8895.0,9.6,-0.09757959999998604,-0.04329159999998603,SIN NF,6.1
27/01/2022,MI,PCG-PE1-A1,8896.54,9.6,-0.13979100000001,-0.08550300000000997,SIN NF,
04/02/2022,MI,PCG-PE1-A1,8895.42,9.6,-0.10909179999998803,-0.05480379999998802,SIN NF,
14/02/2022,MI,PCG-PE1-A1,8903.6,9.6,-0.33330559999999604,-0.27901759999999604,SIN NF,1.8
24/02/2022,MI,PCG-PE1-A1,8902.06,9.6,-0.2910941999999721,-0.2368061999999721,SIN NF,
05/03/2022,MI,PCG-PE1-A1,8902.06,9.6,-0.2910941999999721,-0.2368061999999721,SIN NF,21.1
13/03/2022,MI,PCG-PE1-A1,8901.63,9.6,-0.2793078999999641,-0.2250198999999641,SIN NF,
21/03/2022,MI,PCG-PE1-A1,8902.48,9.6,-0.3026063999999741,-0.2483183999999741,SIN NF,
30/03/2022,MI,PCG-PE1-A1,8896.54,9.6,-0.13979100000001,-0.08550300000000997,SIN NF,22.4
06/04/2022,MI,PCG-PE1-A1,8898.08,9.6,-0.18200239999998402,-0.12771439999998405,SIN NF,
14/04/2022,MI,PCG-PE1-A1,8903.17,9.6,-0.321519299999988,-0.267231299999988,SIN NF,0.0
21/04/2022,MI,PCG-PE1-A1,8904.74,9.6,-0.3645529999999801,-0.3102649999999801,SIN NF,
30/04/2022,MI,PCG-PE1-A1,8895.21,9.6,-0.10333569999996212,-0.049047699999962106,SIN NF,12.3
06/05/2022,MI,PCG-PE1-A1,8897.17,9.6,-0.15705929999998802,-0.10277129999998803,SIN NF,
13/05/2022,MI,PCG-PE1-A1,8897.39,9.6,-0.16308949999997008,-0.10880149999997006,SIN NF,9.8
20/05/2022,MI,PCG-PE1-A1,8896.96,9.6,-0.1513031999999621,-0.0970151999999621,SIN NF,
30/05/2022,MI,PCG-PE1-A1,8894.31,9.6,-0.07866669999997208,-0.02437869999997208,SIN NF,0.0
06/06/2022,MI,PCG-PE1-A1,8903.39,9.6,-0.3275494999999701,-0.2732614999999701,SIN NF,
13/06/2022,MI,PCG-PE1-A1,8903.39,9.6,-0.3275494999999701,-0.2732614999999701,SIN NF,2.5
21/06/2022,MI,PCG-PE1-A1,8896.75,9.6,-0.14554709999998605,-0.09125909999998603,SIN NF,
27/06/2022,MI,PCG-PE1-A1,8904.93,9.6,-0.369760899999994,-0.31547289999999406,SIN NF,4.2
06/07/2022,MI,PCG-PE1-A1,8901.63,9.6,-0.2793078999999641,-0.2250198999999641,SIN NF,
16/07/2022,MI,PCG-PE1-A1,8900.63,9.6,-0.2518978999999641,-0.19760989999996412,SIN NF,1.0
22/07/2022,MI,PCG-PE1-A1,8901.63,9.6,-0.2793078999999641,-0.2250198999999641,SIN NF,
29/07/2022,MI,PCG-PE1-A1,8900.94,9.6,-0.260395,-0.20610699999999998,SIN NF,0.3
07/08/2022,MI,PCG-PE1-A1,8891.87,9.6,-0.011786300000007978,0.04250169999999203,163.87821369999998,3.1
20/08/2022,MI,PCG-PE1-A1,8893.19,9.6,-0.047967499999999996,0.006320500000000004,163.8420325,8.6
29/08/2022,MI,PCG-PE1-A1,8889.62,9.6,0.04988619999999202,0.10417419999999203,163.9398862,
28/02/2023,MI,PCG-PE1-A1,8902.06,9.6,-0.2910941999999721,-0.2368061999999721,SIN NF,23.5
10/03/2023,MI,PCG-PE1-A1,8908.49,9.6,-0.46734049999998006,-0.41305249999998006,SIN NF,
18/03/2023,MI,PCG-PE1-A1,8900.73,9.6,-0.2546388999999741,-0.20035089999997407,SIN NF,
26/03/2023,MI,PCG-PE1-A1,8906.47,9.6,-0.41197229999996804,-0.35768429999996804,SIN NF,
01/04/2023,MI,PCG-PE1-A1,8908.41,9.6,-0.46514769999998207,-0.41085969999998206,SIN NF,1.6
08/04/2023,MI,PCG-PE1-A1,8906.26,9.6,-0.40621619999999203,-0.35192819999999203,SIN NF,
14/04/2023,MI,PCG-PE1-A1,8900.94,9.6,-0.260395,-0.20610699999999998,SIN NF,
23/04/2023,MI,PCG-PE1-A1,8905.83,9.6,-0.39442989999998407,-0.34014189999998407,SIN NF,6.5
07/05/2023,MI,PCG-PE1-A1,8902.06,9.6,-0.2910941999999721,-0.2368061999999721,SIN NF,
27/05/2023,MI,PCG-PE1-A1,8897.65,9.6,-0.17021609999997606,-0.11592809999997605,SIN NF,13.8
07/06/2023,MI,PCG-PE1-A1,8904.5,9.6,-0.35797459999998604,-0.30368659999998604,SIN NF,
14/06/2023,MI,PCG-PE1-A1,8901.63,9.6,-0.2793078999999641,-0.2250198999999641,SIN NF,
21/06/2023,MI,PCG-PE1-A1,8905.83,9.6,-0.39442989999998407,-0.34014189999998407,SIN NF,
01/07/2023,MI,PCG-PE1-A1,8905.62,9.6,-0.38867380000000795,-0.33438580000000795,SIN NF,25.4
07/07/2023,MI,PCG-PE1-A1,8899.4,9.6,-0.21818359999997605,-0.16389559999997605,SIN NF,
14/07/2023,MI,PCG-PE1-A1,8900.04,9.6,-0.23572600000000996,-0.18143800000000998,SIN NF,
30/07/2023,MI,PCG-PE1-A1,8899.63,9.6,-0.2244878999999641,-0.1701998999999641,SIN NF,17.5
06/08/2023,MI,PCG-PE1-A1,8905.14,9.6,-0.37551699999997007,-0.32122899999997007,SIN NF,
16/08/2023,MI,PCG-PE1-A1,8896.96,9.6,-0.1513031999999621,-0.0970151999999621,SIN NF,
22/08/2023,MI,PCG-PE1-A1,8910.24,9.6,-0.51530799999998,-0.46101999999998006,SIN NF,3.8
01/09/2023,MI,PCG-PE1-A1,8906.26,9.6,-0.40621619999999203,-0.35192819999999203,SIN NF,
08/09/2023,MI,PCG-PE1-A1,8901.16,9.6,-0.26642519999998204,-0.21213719999998207,SIN NF,
16/09/2023,MI,PCG-PE1-A1,8906.47,9.6,-0.41197229999996804,-0.35768429999996804,SIN NF,
